Composition,Capacity,Ages,AbleKids,DisabledKids,SevereKids,Carer,Housing,MaxME,WAllow
1,1,1,7,1,2,True,False,4176.07,0.00
1,1,1,7,2,0,True,False,3219.97,0.00
1,1,1,7,2,1,True,False,3905.04,0.00
1,1,1,7,3,0,True,False,3634.01,0.00
1,1,1,8,0,0,True,False,2659.81,0.00
1,1,1,8,0,1,True,False,3344.88,0.00
1,1,1,8,0,2,True,False,4029.95,0.00
1,1,1,8,1,0,True,False,3073.85,0.00
1,1,1,8,1,1,True,False,3758.92,0.00
1,1,1,8,2,0,True,False,3487.89,0.00
1,1,1,9,0,0,True,False,2927.73,0.00
1,1,1,9,0,1,True,False,3612.80,0.00
1,1,1,9,1,0,True,False,3341.77,0.00
1,1,1,10,0,0,True,False,3195.65,0.00
1,1,1,0,0,0,False,True,291.73,131.20
1,1,1,0,0,1,False,True,1030.48,867.59
1,1,1,0,0,2,False,True,1715.55,867.59
1,1,1,0,0,3,False,True,2400.62,867.59
1,1,1,0,0,4,False,True,3085.69,867.59
1,1,1,0,0,5,False,True,3770.76,867.59
1,1,1,0,0,6,False,True,4455.83,867.59
1,1,1,0,0,7,False,True,5140.90,867.59
1,1,1,0,0,8,False,True,5825.97,867.59
1,1,1,0,0,9,False,True,6511.04,867.59
1,1,1,0,0,10,False,True,7196.11,867.59
1,1,1,0,1,0,False,True,759.45,867.59
1,1,1,0,1,1,False,True,1444.52,867.59
1,1,1,0,1,2,False,True,2129.59,867.59
1,1,1,0,1,3,False,True,2814.66,867.59
1,1,1,0,1,4,False,True,3499.73,867.59
1,1,1,0,1,5,False,True,4184.80,867.59
1,1,1,0,1,6,False,True,4869.87,867.59
1,1,1,0,1,7,False,True,5554.94,867.59
1,1,1,0,1,8,False,True,6240.01,867.59
1,1,1,0,1,9,False,True,6925.08,867.59
1,1,1,0,2,0,False,True,1173.49,867.59
1,1,1,0,2,1,False,True,1858.56,867.59
1,1,1,0,2,2,False,True,2543.63,867.59
1,1,1,0,2,3,False,True,3228.70,867.59
1,1,1,0,2,4,False,True,3913.77,867.59
1,1,1,0,2,5,False,True,4598.84,867.59
1,1,1,0,2,6,False,True,5283.91,867.59
1,1,1,0,2,7,False,True,5968.98,867.59
1,1,1,0,2,8,False,True,6654.05,867.59
1,1,1,0,3,0,False,True,1587.53,867.59
1,1,1,0,3,1,False,True,2272.60,867.59
1,1,1,0,3,2,False,True,2957.67,867.59
1,1,1,0,3,3,False,True,3642.74,867.59
1,1,1,0,3,4,False,True,4327.81,867.59
1,1,1,0,3,5,False,True,5012.88,867.59
1,1,1,0,3,6,False,True,5697.95,867.59
1,1,1,0,3,7,False,True,6383.02,867.59
1,1,1,0,4,0,False,True,2001.57,867.59
1,1,1,0,4,1,False,True,2686.64,867.59
1,1,1,0,4,2,False,True,3371.71,867.59
1,1,1,0,4,3,False,True,4056.78,867.59
1,1,1,0,4,4,False,True,4741.85,867.59
1,1,1,0,4,5,False,True,5426.92,867.59
1,1,1,0,4,6,False,True,6111.99,867.59
1,1,1,0,5,0,False,True,2415.61,867.59
1,1,1,0,5,1,False,True,3100.68,867.59
1,1,1,0,5,2,False,True,3785.75,867.59
1,1,1,0,5,3,False,True,4470.82,867.59
1,1,1,0,5,4,False,True,5155.89,867.59
1,1,1,0,5,5,False,True,5840.96,867.59
1,1,1,0,6,0,False,True,2829.65,867.59
1,1,1,0,6,1,False,True,3514.72,867.59
1,1,1,0,6,2,False,True,4199.79,867.59
1,1,1,0,6,3,False,True,4884.86,867.59
1,1,1,0,6,4,False,True,5569.93,867.59
1,1,1,0,7,0,False,True,3243.69,867.59
1,1,1,0,7,1,False,True,3928.76,867.59
1,1,1,0,7,2,False,True,4613.83,867.59
1,1,1,0,7,3,False,True,5298.90,867.59
1,1,1,0,8,0,False,True,3657.73,867.59
1,1,1,0,8,1,False,True,4342.80,867.59
1,1,1,0,8,2,False,True,5027.87,867.59
1,1,1,0,9,0,False,True,4071.77,867.59
1,1,1,0,9,1,False,True,4756.84,867.59
1,1,1,0,10,0,False,True,4485.81,867.59
1,1,1,1,0,0,False,True,613.33,867.59
1,1,1,1,0,1,False,True,1298.40,867.59
1,1,1,1,0,2,False,True,1983.47,867.59
1,1,1,1,0,3,False,True,2668.54,867.59
1,1,1,1,0,4,False,True,3353.61,867.59
1,1,1,1,0,5,False,True,4038.68,867.59
1,1,1,1,0,6,False,True,4723.75,867.59
1,1,1,1,0,7,False,True,5408.82,867.59
1,1,1,1,0,8,False,True,6093.89,867.59
1,1,1,1,0,9,False,True,6778.96,867.59
1,1,1,1,1,0,False,True,1027.37,867.59
1,1,1,1,1,1,False,True,1712.44,867.59
1,1,1,1,1,2,False,True,2397.51,867.59
1,1,1,1,1,3,False,True,3082.58,867.59
1,1,1,1,1,4,False,True,3767.65,867.59
1,1,1,1,1,5,False,True,4452.72,867.59
1,1,1,1,1,6,False,True,5137.79,867.59
1,1,1,1,1,7,False,True,5822.86,867.59
1,1,1,1,1,8,False,True,6507.93,867.59
1,1,1,1,2,0,False,True,1441.41,867.59
1,1,1,1,2,1,False,True,2126.48,867.59
1,1,1,1,2,2,False,True,2811.55,867.59
1,1,1,1,2,3,False,True,3496.62,867.59
1,1,1,1,2,4,False,True,4181.69,867.59
1,1,1,1,2,5,False,True,4866.76,867.59
1,1,1,1,2,6,False,True,5551.83,867.59
1,1,1,1,2,7,False,True,6236.90,867.59
1,1,1,1,3,0,False,True,1855.45,867.59
1,1,1,1,3,1,False,True,2540.52,867.59
1,1,1,1,3,2,False,True,3225.59,867.59
1,1,1,1,3,3,False,True,3910.66,867.59
1,1,1,1,3,4,False,True,4595.73,867.59
1,1,1,1,3,5,False,True,5280.80,867.59
1,1,1,1,3,6,False,True,5965.87,867.59
1,1,1,1,4,0,False,True,2269.49,867.59
1,1,1,1,4,1,False,True,2954.56,867.59
1,1,1,1,4,2,False,True,3639.63,867.59
1,1,1,1,4,3,False,True,4324.70,867.59
1,1,1,1,4,4,False,True,5009.77,867.59
1,1,1,1,4,5,False,True,5694.84,867.59
1,1,1,1,5,0,False,True,2683.53,867.59
1,1,1,1,5,1,False,True,3368.60,867.59
1,1,1,1,5,2,False,True,4053.67,867.59
1,1,1,1,5,3,False,True,4738.74,867.59
1,1,1,1,5,4,False,True,5423.81,867.59
1,1,1,1,6,0,False,True,3097.57,867.59
1,1,1,1,6,1,False,True,3782.64,867.59
1,1,1,1,6,2,False,True,4467.71,867.59
1,1,1,1,6,3,False,True,5152.78,867.59
1,1,1,1,7,0,False,True,3511.61,867.59
1,1,1,1,7,1,False,True,4196.68,867.59
1,1,1,1,7,2,False,True,4881.75,867.59
1,1,1,1,8,0,False,True,3925.65,867.59
1,1,1,1,8,1,False,True,4610.72,867.59
1,1,1,1,9,0,False,True,4339.69,867.59
1,1,1,2,0,0,False,True,881.25,867.59
1,1,1,2,0,1,False,True,1566.32,867.59
1,1,1,2,0,2,False,True,2251.39,867.59
1,1,1,2,0,3,False,True,2936.46,867.59
1,1,1,2,0,4,False,True,3621.53,867.59
1,1,1,2,0,5,False,True,4306.60,867.59
1,1,1,2,0,6,False,True,4991.67,867.59
1,1,1,2,0,7,False,True,5676.74,867.59
1,1,1,2,0,8,False,True,6361.81,867.59
1,1,1,2,1,0,False,True,1295.29,867.59
1,1,1,2,1,1,False,True,1980.36,867.59
1,1,1,2,1,2,False,True,2665.43,867.59
1,1,1,2,1,3,False,True,3350.50,867.59
1,1,1,2,1,4,False,True,4035.57,867.59
1,1,1,2,1,5,False,True,4720.64,867.59
1,1,1,2,1,6,False,True,5405.71,867.59
1,1,1,2,1,7,False,True,6090.78,867.59
1,1,1,2,2,0,False,True,1709.33,867.59
1,1,1,2,2,1,False,True,2394.40,867.59
1,1,1,2,2,2,False,True,3079.47,867.59
1,1,1,2,2,3,False,True,3764.54,867.59
1,1,1,2,2,4,False,True,4449.61,867.59
1,1,1,2,2,5,False,True,5134.68,867.59
1,1,1,2,2,6,False,True,5819.75,867.59
1,1,1,2,3,0,False,True,2123.37,867.59
1,1,1,2,3,1,False,True,2808.44,867.59
1,1,1,2,3,2,False,True,3493.51,867.59
1,1,1,2,3,3,False,True,4178.58,867.59
1,1,1,2,3,4,False,True,4863.65,867.59
1,1,1,2,3,5,False,True,5548.72,867.59
1,1,1,2,4,0,False,True,2537.41,867.59
1,1,1,2,4,1,False,True,3222.48,867.59
1,1,1,2,4,2,False,True,3907.55,867.59
1,1,1,2,4,3,False,True,4592.62,867.59
1,1,1,2,4,4,False,True,5277.69,867.59
1,1,1,2,5,0,False,True,2951.45,867.59
1,1,1,2,5,1,False,True,3636.52,867.59
1,1,1,2,5,2,False,True,4321.59,867.59
1,1,1,2,5,3,False,True,5006.66,867.59
1,1,1,2,6,0,False,True,3365.49,867.59
1,1,1,2,6,1,False,True,4050.56,867.59
1,1,1,2,6,2,False,True,4735.63,867.59
1,1,1,2,7,0,False,True,3779.53,867.59
1,1,1,2,7,1,False,True,4464.60,867.59
1,1,1,2,8,0,False,True,4193.57,867.59
1,1,1,3,0,0,False,True,1149.17,867.59
1,1,1,3,0,1,False,True,1834.24,867.59
1,1,1,3,0,2,False,True,2519.31,867.59
1,1,1,3,0,3,False,True,3204.38,867.59
1,1,1,3,0,4,False,True,3889.45,867.59
1,1,1,3,0,5,False,True,4574.52,867.59
1,1,1,3,0,6,False,True,5259.59,867.59
1,1,1,3,0,7,False,True,5944.66,867.59
1,1,1,3,1,0,False,True,1563.21,867.59
1,1,1,3,1,1,False,True,2248.28,867.59
1,1,1,3,1,2,False,True,2933.35,867.59
1,1,1,3,1,3,False,True,3618.42,867.59
1,1,1,3,1,4,False,True,4303.49,867.59
1,1,1,3,1,5,False,True,4988.56,867.59
1,1,1,3,1,6,False,True,5673.63,867.59
1,1,1,3,2,0,False,True,1977.25,867.59
1,1,1,3,2,1,False,True,2662.32,867.59
1,1,1,3,2,2,False,True,3347.39,867.59
1,1,1,3,2,3,False,True,4032.46,867.59
1,1,1,3,2,4,False,True,4717.53,867.59
1,1,1,3,2,5,False,True,5402.60,867.59
1,1,1,3,3,0,False,True,2391.29,867.59
1,1,1,3,3,1,False,True,3076.36,867.59
1,1,1,3,3,2,False,True,3761.43,867.59
1,1,1,3,3,3,False,True,4446.50,867.59
1,1,1,3,3,4,False,True,5131.57,867.59
1,1,1,3,4,0,False,True,2805.33,867.59
1,1,1,3,4,1,False,True,3490.40,867.59
1,1,1,3,4,2,False,True,4175.47,867.59
1,1,1,3,4,3,False,True,4860.54,867.59
1,1,1,3,5,0,False,True,3219.37,867.59
1,1,1,3,5,1,False,True,3904.44,867.59
1,1,1,3,5,2,False,True,4589.51,867.59
1,1,1,3,6,0,False,True,3633.41,867.59
1,1,1,3,6,1,False,True,4318.48,867.59
1,1,1,3,7,0,False,True,4047.45,867.59
1,1,1,4,0,0,False,True,1417.09,867.59
1,1,1,4,0,1,False,True,2102.16,867.59
1,1,1,4,0,2,False,True,2787.23,867.59
1,1,1,4,0,3,False,True,3472.30,867.59
1,1,1,4,0,4,False,True,4157.37,867.59
1,1,1,4,0,5,False,True,4842.44,867.59
1,1,1,4,0,6,False,True,5527.51,867.59
1,1,1,4,1,0,False,True,1831.13,867.59
1,1,1,4,1,1,False,True,2516.20,867.59
1,1,1,4,1,2,False,True,3201.27,867.59
1,1,1,4,1,3,False,True,3886.34,867.59
1,1,1,4,1,4,False,True,4571.41,867.59
1,1,1,4,1,5,False,True,5256.48,867.59
1,1,1,4,2,0,False,True,2245.17,867.59
1,1,1,4,2,1,False,True,2930.24,867.59
1,1,1,4,2,2,False,True,3615.31,867.59
1,1,1,4,2,3,False,True,4300.38,867.59
1,1,1,4,2,4,False,True,4985.45,867.59
1,1,1,4,3,0,False,True,2659.21,867.59
1,1,1,4,3,1,False,True,3344.28,867.59
1,1,1,4,3,2,False,True,4029.35,867.59
1,1,1,4,3,3,False,True,4714.42,867.59
1,1,1,4,4,0,False,True,3073.25,867.59
1,1,1,4,4,1,False,True,3758.32,867.59
1,1,1,4,4,2,False,True,4443.39,867.59
1,1,1,4,5,0,False,True,3487.29,867.59
1,1,1,4,5,1,False,True,4172.36,867.59
1,1,1,4,6,0,False,True,3901.33,867.59
1,1,1,5,0,0,False,True,1685.01,867.59
1,1,1,5,0,1,False,True,2370.08,867.59
1,1,1,5,0,2,False,True,3055.15,867.59
1,1,1,5,0,3,False,True,3740.22,867.59
1,1,1,5,0,4,False,True,4425.29,867.59
1,1,1,5,0,5,False,True,5110.36,867.59
1,1,1,5,1,0,False,True,2099.05,867.59
1,1,1,5,1,1,False,True,2784.12,867.59
1,1,1,5,1,2,False,True,3469.19,867.59
1,1,1,5,1,3,False,True,4154.26,867.59
1,1,1,5,1,4,False,True,4839.33,867.59
1,1,1,5,2,0,False,True,2513.09,867.59
1,1,1,5,2,1,False,True,3198.16,867.59
1,1,1,5,2,2,False,True,3883.23,867.59
1,1,1,5,2,3,False,True,4568.30,867.59
1,1,1,5,3,0,False,True,2927.13,867.59
1,1,1,5,3,1,False,True,3612.20,867.59
1,1,1,5,3,2,False,True,4297.27,867.59
1,1,1,5,4,0,False,True,3341.17,867.59
1,1,1,5,4,1,False,True,4026.24,867.59
1,1,1,5,5,0,False,True,3755.21,867.59
1,1,1,6,0,0,False,True,1952.93,867.59
1,1,1,6,0,1,False,True,2638.00,867.59
1,1,1,6,0,2,False,True,3323.07,867.59
1,1,1,6,0,3,False,True,4008.14,867.59
1,1,1,6,0,4,False,True,4693.21,867.59
1,1,1,6,1,0,False,True,2366.97,867.59
1,1,1,6,1,1,False,True,3052.04,867.59
1,1,1,6,1,2,False,True,3737.11,867.59
1,1,1,6,1,3,False,True,4422.18,867.59
1,1,1,6,2,0,False,True,2781.01,867.59
1,1,1,6,2,1,False,True,3466.08,867.59
1,1,1,6,2,2,False,True,4151.15,867.59
1,1,1,6,3,0,False,True,3195.05,867.59
1,1,1,6,3,1,False,True,3880.12,867.59
1,1,1,6,4,0,False,True,3609.09,867.59
1,1,1,7,0,0,False,True,2220.85,867.59
1,1,1,7,0,1,False,True,2905.92,867.59
1,1,1,7,0,2,False,True,3590.99,867.59
1,1,1,7,0,3,False,True,4276.06,867.59
1,1,1,7,1,0,False,True,2634.89,867.59
1,1,1,7,1,1,False,True,3319.96,867.59
1,1,1,7,1,2,False,True,4005.03,867.59
1,1,1,7,2,0,False,True,3048.93,867.59
1,1,1,7,2,1,False,True,3734.00,867.59
1,1,1,7,3,0,False,True,3462.97,867.59
1,1,1,8,0,0,False,True,2488.77,867.59
1,1,1,8,0,1,False,True,3173.84,867.59
1,1,1,8,0,2,False,True,3858.91,867.59
1,1,1,8,1,0,False,True,2902.81,867.59
1,1,1,8,1,1,False,True,3587.88,867.59
1,1,1,8,2,0,False,True,3316.85,867.59
1,1,1,9,0,0,False,True,2756.69,867.59
1,1,1,9,0,1,False,True,3441.76,867.59
1,1,1,9,1,0,False,True,3170.73,867.59
1,1,1,10,0,0,False,True,3024.61,867.59
1,1,1,0,0,0,False,False,291.73,131.20
1,1,1,0,0,1,False,False,1030.48,0.00
1,1,1,0,0,2,False,False,1715.55,0.00
1,1,1,0,0,3,False,False,2400.62,0.00
1,1,1,0,0,4,False,False,3085.69,0.00
1,1,1,0,0,5,False,False,3770.76,0.00
1,1,1,0,0,6,False,False,4455.83,0.00
1,1,1,0,0,7,False,False,5140.90,0.00
1,1,1,0,0,8,False,False,5825.97,0.00
1,1,1,0,0,9,False,False,6511.04,0.00
1,1,1,0,0,10,False,False,7196.11,0.00
1,1,1,0,1,0,False,False,759.45,0.00
1,1,1,0,1,1,False,False,1444.52,0.00
1,1,1,0,1,2,False,False,2129.59,0.00
1,1,1,0,1,3,False,False,2814.66,0.00
1,1,1,0,1,4,False,False,3499.73,0.00
1,1,1,0,1,5,False,False,4184.80,0.00
1,1,1,0,1,6,False,False,4869.87,0.00
1,1,1,0,1,7,False,False,5554.94,0.00
1,1,1,0,1,8,False,False,6240.01,0.00
1,1,1,0,1,9,False,False,6925.08,0.00
1,1,1,0,2,0,False,False,1173.49,0.00
1,1,1,0,2,1,False,False,1858.56,0.00
1,1,1,0,2,2,False,False,2543.63,0.00
1,1,1,0,2,3,False,False,3228.70,0.00
1,1,1,0,2,4,False,False,3913.77,0.00
1,1,1,0,2,5,False,False,4598.84,0.00
1,1,1,0,2,6,False,False,5283.91,0.00
1,1,1,0,2,7,False,False,5968.98,0.00
1,1,1,0,2,8,False,False,6654.05,0.00
1,1,1,0,3,0,False,False,1587.53,0.00
1,1,1,0,3,1,False,False,2272.60,0.00
1,1,1,0,3,2,False,False,2957.67,0.00
1,1,1,0,3,3,False,False,3642.74,0.00
1,1,1,0,3,4,False,False,4327.81,0.00
1,1,1,0,3,5,False,False,5012.88,0.00
1,1,1,0,3,6,False,False,5697.95,0.00
1,1,1,0,3,7,False,False,6383.02,0.00
1,1,1,0,4,0,False,False,2001.57,0.00
1,1,1,0,4,1,False,False,2686.64,0.00
1,1,1,0,4,2,False,False,3371.71,0.00
1,1,1,0,4,3,False,False,4056.78,0.00
1,1,1,0,4,4,False,False,4741.85,0.00
1,1,1,0,4,5,False,False,5426.92,0.00
1,1,1,0,4,6,False,False,6111.99,0.00
1,1,1,0,5,0,False,False,2415.61,0.00
1,1,1,0,5,1,False,False,3100.68,0.00
1,1,1,0,5,2,False,False,3785.75,0.00
1,1,1,0,5,3,False,False,4470.82,0.00
1,1,1,0,5,4,False,False,5155.89,0.00
1,1,1,0,5,5,False,False,5840.96,0.00
1,1,1,0,6,0,False,False,2829.65,0.00
1,1,1,0,6,1,False,False,3514.72,0.00
1,1,1,0,6,2,False,False,4199.79,0.00
1,1,1,0,6,3,False,False,4884.86,0.00
1,1,1,0,6,4,False,False,5569.93,0.00
1,1,1,0,7,0,False,False,3243.69,0.00
1,1,1,0,7,1,False,False,3928.76,0.00
1,1,1,0,7,2,False,False,4613.83,0.00
1,1,1,0,7,3,False,False,5298.90,0.00
1,1,1,0,8,0,False,False,3657.73,0.00
1,1,1,0,8,1,False,False,4342.80,0.00
1,1,1,0,8,2,False,False,5027.87,0.00
1,1,1,0,9,0,False,False,4071.77,0.00
1,1,1,0,9,1,False,False,4756.84,0.00
1,1,1,0,10,0,False,False,4485.81,0.00
1,1,1,1,0,0,False,False,613.33,0.00
1,1,1,1,0,1,False,False,1298.40,0.00
1,1,1,1,0,2,False,False,1983.47,0.00
1,1,1,1,0,3,False,False,2668.54,0.00
1,1,1,1,0,4,False,False,3353.61,0.00
1,1,1,1,0,5,False,False,4038.68,0.00
1,1,1,1,0,6,False,False,4723.75,0.00
1,1,1,1,0,7,False,False,5408.82,0.00
1,1,1,1,0,8,False,False,6093.89,0.00
1,1,1,1,0,9,False,False,6778.96,0.00
1,1,1,1,1,0,False,False,1027.37,0.00
1,1,1,1,1,1,False,False,1712.44,0.00
1,1,1,1,1,2,False,False,2397.51,0.00
1,1,1,1,1,3,False,False,3082.58,0.00
1,1,1,1,1,4,False,False,3767.65,0.00
1,1,1,1,1,5,False,False,4452.72,0.00
1,1,1,1,1,6,False,False,5137.79,0.00
1,1,1,1,1,7,False,False,5822.86,0.00
1,1,1,1,1,8,False,False,6507.93,0.00
1,1,1,1,2,0,False,False,1441.41,0.00
1,1,1,1,2,1,False,False,2126.48,0.00
1,1,1,1,2,2,False,False,2811.55,0.00
1,1,1,1,2,3,False,False,3496.62,0.00
1,1,1,1,2,4,False,False,4181.69,0.00
1,1,1,1,2,5,False,False,4866.76,0.00
1,1,1,1,2,6,False,False,5551.83,0.00
1,1,1,1,2,7,False,False,6236.90,0.00
1,1,1,1,3,0,False,False,1855.45,0.00
1,1,1,1,3,1,False,False,2540.52,0.00
1,1,1,1,3,2,False,False,3225.59,0.00
1,1,1,1,3,3,False,False,3910.66,0.00
1,1,1,1,3,4,False,False,4595.73,0.00
1,1,1,1,3,5,False,False,5280.80,0.00
1,1,1,1,3,6,False,False,5965.87,0.00
1,1,1,1,4,0,False,False,2269.49,0.00
1,1,1,1,4,1,False,False,2954.56,0.00
1,1,1,1,4,2,False,False,3639.63,0.00
1,1,1,1,4,3,False,False,4324.70,0.00
1,1,1,1,4,4,False,False,5009.77,0.00
1,1,1,1,4,5,False,False,5694.84,0.00
1,1,1,1,5,0,False,False,2683.53,0.00
1,1,1,1,5,1,False,False,3368.60,0.00
1,1,1,1,5,2,False,False,4053.67,0.00
1,1,1,1,5,3,False,False,4738.74,0.00
1,1,1,1,5,4,False,False,5423.81,0.00
1,1,1,1,6,0,False,False,3097.57,0.00
1,1,1,1,6,1,False,False,3782.64,0.00
1,1,1,1,6,2,False,False,4467.71,0.00
1,1,1,1,6,3,False,False,5152.78,0.00
1,1,1,1,7,0,False,False,3511.61,0.00
1,1,1,1,7,1,False,False,4196.68,0.00
1,1,1,1,7,2,False,False,4881.75,0.00
1,1,1,1,8,0,False,False,3925.65,0.00
1,1,1,1,8,1,False,False,4610.72,0.00
1,1,1,1,9,0,False,False,4339.69,0.00
1,1,1,2,0,0,False,False,881.25,0.00
1,1,1,2,0,1,False,False,1566.32,0.00
1,1,1,2,0,2,False,False,2251.39,0.00
1,1,1,2,0,3,False,False,2936.46,0.00
1,1,1,2,0,4,False,False,3621.53,0.00
1,1,1,2,0,5,False,False,4306.60,0.00
1,1,1,2,0,6,False,False,4991.67,0.00
1,1,1,2,0,7,False,False,5676.74,0.00
1,1,1,2,0,8,False,False,6361.81,0.00
1,1,1,2,1,0,False,False,1295.29,0.00
1,1,1,2,1,1,False,False,1980.36,0.00
1,1,1,2,1,2,False,False,2665.43,0.00
1,1,1,2,1,3,False,False,3350.50,0.00
1,1,1,2,1,4,False,False,4035.57,0.00
1,1,1,2,1,5,False,False,4720.64,0.00
1,1,1,2,1,6,False,False,5405.71,0.00
1,1,1,2,1,7,False,False,6090.78,0.00
1,1,1,2,2,0,False,False,1709.33,0.00
1,1,1,2,2,1,False,False,2394.40,0.00
1,1,1,2,2,2,False,False,3079.47,0.00
1,1,1,2,2,3,False,False,3764.54,0.00
1,1,1,2,2,4,False,False,4449.61,0.00
1,1,1,2,2,5,False,False,5134.68,0.00
1,1,1,2,2,6,False,False,5819.75,0.00
1,1,1,2,3,0,False,False,2123.37,0.00
1,1,1,2,3,1,False,False,2808.44,0.00
1,1,1,2,3,2,False,False,3493.51,0.00
1,1,1,2,3,3,False,False,4178.58,0.00
1,1,1,2,3,4,False,False,4863.65,0.00
1,1,1,2,3,5,False,False,5548.72,0.00
1,1,1,2,4,0,False,False,2537.41,0.00
1,1,1,2,4,1,False,False,3222.48,0.00
1,1,1,2,4,2,False,False,3907.55,0.00
1,1,1,2,4,3,False,False,4592.62,0.00
1,1,1,2,4,4,False,False,5277.69,0.00
1,1,1,2,5,0,False,False,2951.45,0.00
1,1,1,2,5,1,False,False,3636.52,0.00
1,1,1,2,5,2,False,False,4321.59,0.00
1,1,1,2,5,3,False,False,5006.66,0.00
1,1,1,2,6,0,False,False,3365.49,0.00
1,1,1,2,6,1,False,False,4050.56,0.00
1,1,1,2,6,2,False,False,4735.63,0.00
1,1,1,2,7,0,False,False,3779.53,0.00
1,1,1,2,7,1,False,False,4464.60,0.00
1,1,1,2,8,0,False,False,4193.57,0.00
1,1,1,3,0,0,False,False,1149.17,0.00
1,1,1,3,0,1,False,False,1834.24,0.00
1,1,1,3,0,2,False,False,2519.31,0.00
1,1,1,3,0,3,False,False,3204.38,0.00
1,1,1,3,0,4,False,False,3889.45,0.00
1,1,1,3,0,5,False,False,4574.52,0.00
1,1,1,3,0,6,False,False,5259.59,0.00
1,1,1,3,0,7,False,False,5944.66,0.00
1,1,1,3,1,0,False,False,1563.21,0.00
1,1,1,3,1,1,False,False,2248.28,0.00
1,1,1,3,1,2,False,False,2933.35,0.00
1,1,1,3,1,3,False,False,3618.42,0.00
1,1,1,3,1,4,False,False,4303.49,0.00
1,1,1,3,1,5,False,False,4988.56,0.00
1,1,1,3,1,6,False,False,5673.63,0.00
1,1,1,3,2,0,False,False,1977.25,0.00
1,1,1,3,2,1,False,False,2662.32,0.00
1,1,1,3,2,2,False,False,3347.39,0.00
1,1,1,3,2,3,False,False,4032.46,0.00
1,1,1,3,2,4,False,False,4717.53,0.00
1,1,1,3,2,5,False,False,5402.60,0.00
1,1,1,3,3,0,False,False,2391.29,0.00
1,1,1,3,3,1,False,False,3076.36,0.00
1,1,1,3,3,2,False,False,3761.43,0.00
1,1,1,3,3,3,False,False,4446.50,0.00
1,1,1,3,3,4,False,False,5131.57,0.00
1,1,1,3,4,0,False,False,2805.33,0.00
1,1,1,3,4,1,False,False,3490.40,0.00
1,1,1,3,4,2,False,False,4175.47,0.00
1,1,1,3,4,3,False,False,4860.54,0.00
1,1,1,3,5,0,False,False,3219.37,0.00
1,1,1,3,5,1,False,False,3904.44,0.00
1,1,1,3,5,2,False,False,4589.51,0.00
1,1,1,3,6,0,False,False,3633.41,0.00
1,1,1,3,6,1,False,False,4318.48,0.00
1,1,1,3,7,0,False,False,4047.45,0.00
1,1,1,4,0,0,False,False,1417.09,0.00
1,1,1,4,0,1,False,False,2102.16,0.00
1,1,1,4,0,2,False,False,2787.23,0.00
1,1,1,4,0,3,False,False,3472.30,0.00
1,1,1,4,0,4,False,False,4157.37,0.00
1,1,1,4,0,5,False,False,4842.44,0.00
1,1,1,4,0,6,False,False,5527.51,0.00
1,1,1,4,1,0,False,False,1831.13,0.00
1,1,1,4,1,1,False,False,2516.20,0.00
1,1,1,4,1,2,False,False,3201.27,0.00
1,1,1,4,1,3,False,False,3886.34,0.00
1,1,1,4,1,4,False,False,4571.41,0.00
1,1,1,4,1,5,False,False,5256.48,0.00
1,1,1,4,2,0,False,False,2245.17,0.00
1,1,1,4,2,1,False,False,2930.24,0.00
1,1,1,4,2,2,False,False,3615.31,0.00
1,1,1,4,2,3,False,False,4300.38,0.00
1,1,1,4,2,4,False,False,4985.45,0.00
1,1,1,4,3,0,False,False,2659.21,0.00
1,1,1,4,3,1,False,False,3344.28,0.00
1,1,1,4,3,2,False,False,4029.35,0.00
1,1,1,4,3,3,False,False,4714.42,0.00
1,1,1,4,4,0,False,False,3073.25,0.00
1,1,1,4,4,1,False,False,3758.32,0.00
1,1,1,4,4,2,False,False,4443.39,0.00
1,1,1,4,5,0,False,False,3487.29,0.00
1,1,1,4,5,1,False,False,4172.36,0.00
1,1,1,4,6,0,False,False,3901.33,0.00
1,1,1,5,0,0,False,False,1685.01,0.00
1,1,1,5,0,1,False,False,2370.08,0.00
1,1,1,5,0,2,False,False,3055.15,0.00
1,1,1,5,0,3,False,False,3740.22,0.00
1,1,1,5,0,4,False,False,4425.29,0.00
1,1,1,5,0,5,False,False,5110.36,0.00
1,1,1,5,1,0,False,False,2099.05,0.00
1,1,1,5,1,1,False,False,2784.12,0.00
1,1,1,5,1,2,False,False,3469.19,0.00
1,1,1,5,1,3,False,False,4154.26,0.00
1,1,1,5,1,4,False,False,4839.33,0.00
1,1,1,5,2,0,False,False,2513.09,0.00
1,1,1,5,2,1,False,False,3198.16,0.00
1,1,1,5,2,2,False,False,3883.23,0.00
1,1,1,5,2,3,False,False,4568.30,0.00
1,1,1,5,3,0,False,False,2927.13,0.00
1,1,1,5,3,1,False,False,3612.20,0.00
1,1,1,5,3,2,False,False,4297.27,0.00
1,1,1,5,4,0,False,False,3341.17,0.00
1,1,1,5,4,1,False,False,4026.24,0.00
1,1,1,5,5,0,False,False,3755.21,0.00
1,1,1,6,0,0,False,False,1952.93,0.00
1,1,1,6,0,1,False,False,2638.00,0.00
1,1,1,6,0,2,False,False,3323.07,0.00
1,1,1,6,0,3,False,False,4008.14,0.00
1,1,1,6,0,4,False,False,4693.21,0.00
1,1,1,6,1,0,False,False,2366.97,0.00
1,1,1,6,1,1,False,False,3052.04,0.00
